Point_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,Margin_GHz,Timing_ns,Current_mA,Temperature_C
307,D0001,1.016,1.075,PASS,NA,0.776,0.93,341.8,85.0
308,D0001,1.016,1.154,PASS,NA,0.697,0.867,350.5,85.0
309,D0001,1.016,1.233,PASS,NA,0.618,0.811,359.2,85.0
310,D0001,1.016,1.312,PASS,NA,0.539,0.762,367.8,85.0
311,D0001,1.016,1.392,PASS,NA,0.459,0.718,376.6,85.0
312,D0001,1.016,1.471,PASS,NA,0.38,0.68,385.3,85.0
313,D0001,1.016,1.55,PASS,NA,0.301,0.645,394.0,85.0
314,D0001,1.016,1.629,PASS,NA,0.222,0.614,402.7,85.0
315,D0001,1.016,1.708,FAIL,POWER_IR_DROP_FAIL,0.143,0.585,411.4,85.0
316,D0001,1.016,1.788,FAIL,POWER_IR_DROP_FAIL,0.063,0.559,420.2,85.0
317,D0001,1.016,1.867,FAIL,POWER_IR_DROP_FAIL,-0.016,0.536,428.9,85.0
318,D0001,1.016,1.946,FAIL,POWER_IR_DROP_FAIL,-0.095,0.514,437.6,85.0
319,D0001,1.016,2.025,FAIL,POWER_IR_DROP_FAIL,-0.174,0.494,446.3,85.0
320,D0001,1.016,2.104,FAIL,POWER_IR_DROP_FAIL,-0.253,0.475,455.0,85.0
321,D0001,1.016,2.183,FAIL,POWER_IR_DROP_FAIL,-0.332,0.458,463.6,85.0
322,D0001,1.016,2.262,FAIL,POWER_IR_DROP_FAIL,-0.411,0.442,472.3,85.0
323,D0001,1.016,2.342,FAIL,POWER_IR_DROP_FAIL,-0.491,0.427,481.1,85.0
324,D0001,1.016,2.421,FAIL,POWER_IR_DROP_FAIL,-0.57,0.413,489.8,85.0
325,D0001,1.016,2.5,FAIL,POWER_IR_DROP_FAIL,-0.649,0.4,498.5,85.0
326,D0001,1.042,0.6,PASS,NA,1.334,1.667,295.2,85.0
327,D0001,1.042,0.679,PASS,NA,1.255,1.473,303.9,85.0
328,D0001,1.042,0.758,PASS,NA,1.176,1.319,312.6,85.0
329,D0001,1.042,0.837,PASS,NA,1.097,1.195,321.3,85.0
330,D0001,1.042,0.917,PASS,NA,1.017,1.091,330.1,85.0
331,D0001,1.042,0.996,PASS,NA,0.938,1.004,338.8,85.0
332,D0001,1.042,1.075,PASS,NA,0.859,0.93,347.5,85.0
333,D0001,1.042,1.154,PASS,NA,0.78,0.867,356.2,85.0
334,D0001,1.042,1.233,PASS,NA,0.701,0.811,364.9,85.0
335,D0001,1.042,1.312,PASS,NA,0.622,0.762,373.6,85.0
336,D0001,1.042,1.392,PASS,NA,0.542,0.718,382.4,85.0
337,D0001,1.042,1.471,PASS,NA,0.463,0.68,391.0,85.0
338,D0001,1.042,1.55,PASS,NA,0.384,0.645,399.7,85.0
339,D0001,1.042,1.629,PASS,NA,0.305,0.614,408.4,85.0
340,D0001,1.042,1.708,FAIL,POWER_IR_DROP_FAIL,0.226,0.585,417.1,85.0
341,D0001,1.042,1.788,FAIL,POWER_IR_DROP_FAIL,0.146,0.559,425.9,85.0
342,D0001,1.042,1.867,FAIL,POWER_IR_DROP_FAIL,0.067,0.536,434.6,85.0
343,D0001,1.042,1.946,FAIL,POWER_IR_DROP_FAIL,-0.012,0.514,443.3,85.0
344,D0001,1.042,2.025,FAIL,POWER_IR_DROP_FAIL,-0.091,0.494,452.0,85.0
345,D0001,1.042,2.104,FAIL,POWER_IR_DROP_FAIL,-0.17,0.475,460.7,85.0
346,D0001,1.042,2.183,FAIL,POWER_IR_DROP_FAIL,-0.249,0.458,469.4,85.0
347,D0001,1.042,2.262,FAIL,POWER_IR_DROP_FAIL,-0.328,0.442,478.1,85.0
348,D0001,1.042,2.342,FAIL,POWER_IR_DROP_FAIL,-0.408,0.427,486.9,85.0
349,D0001,1.042,2.421,FAIL,POWER_IR_DROP_FAIL,-0.487,0.413,495.6,85.0
350,D0001,1.042,2.5,FAIL,POWER_IR_DROP_FAIL,-0.566,0.4,504.2,85.0
351,D0001,1.068,0.6,PASS,NA,1.418,1.667,301.0,85.0
352,D0001,1.068,0.679,PASS,NA,1.339,1.473,309.7,85.0
353,D0001,1.068,0.758,PASS,NA,1.26,1.319,318.3,85.0
354,D0001,1.068,0.837,PASS,NA,1.181,1.195,327.0,85.0
355,D0001,1.068,0.917,PASS,NA,1.101,1.091,335.8,85.0
356,D0001,1.068,0.996,PASS,NA,1.022,1.004,344.5,85.0
357,D0001,1.068,1.075,PASS,NA,0.943,0.93,353.2,85.0
358,D0001,1.068,1.154,PASS,NA,0.864,0.867,361.9,85.0
359,D0001,1.068,1.233,PASS,NA,0.785,0.811,370.6,85.0
360,D0001,1.068,1.312,PASS,NA,0.706,0.762,379.3,85.0
361,D0001,1.068,1.392,PASS,NA,0.626,0.718,388.1,85.0
362,D0001,1.068,1.471,PASS,NA,0.547,0.68,396.8,85.0
363,D0001,1.068,1.55,PASS,NA,0.468,0.645,405.5,85.0
364,D0001,1.068,1.629,PASS,NA,0.389,0.614,414.2,85.0
365,D0001,1.068,1.708,FAIL,POWER_IR_DROP_FAIL,0.31,0.585,422.8,85.0
366,D0001,1.068,1.788,FAIL,POWER_IR_DROP_FAIL,0.23,0.559,431.6,85.0
367,D0001,1.068,1.867,FAIL,POWER_IR_DROP_FAIL,0.151,0.536,440.3,85.0
368,D0001,1.068,1.946,FAIL,POWER_IR_DROP_FAIL,0.072,0.514,449.0,85.0
369,D0001,1.068,2.025,FAIL,POWER_IR_DROP_FAIL,-0.007,0.494,457.7,85.0
370,D0001,1.068,2.104,FAIL,POWER_IR_DROP_FAIL,-0.086,0.475,466.4,85.0
371,D0001,1.068,2.183,FAIL,POWER_IR_DROP_FAIL,-0.165,0.458,475.1,85.0
372,D0001,1.068,2.262,FAIL,POWER_IR_DROP_FAIL,-0.244,0.442,483.8,85.0
373,D0001,1.068,2.342,FAIL,POWER_IR_DROP_FAIL,-0.324,0.427,492.6,85.0
374,D0001,1.068,2.421,FAIL,POWER_IR_DROP_FAIL,-0.403,0.413,501.3,85.0
375,D0001,1.068,2.5,FAIL,POWER_IR_DROP_FAIL,-0.482,0.4,510.0,85.0
376,D0001,1.095,0.6,PASS,NA,1.504,1.667,306.9,85.0
377,D0001,1.095,0.679,PASS,NA,1.425,1.473,315.6,85.0
378,D0001,1.095,0.758,PASS,NA,1.346,1.319,324.3,85.0
379,D0001,1.095,0.837,PASS,NA,1.267,1.195,333.0,85.0
380,D0001,1.095,0.917,PASS,NA,1.187,1.091,341.8,85.0
381,D0001,1.095,0.996,PASS,NA,1.108,1.004,350.5,85.0
382,D0001,1.095,1.075,PASS,NA,1.029,0.93,359.2,85.0
383,D0001,1.095,1.154,PASS,NA,0.95,0.867,367.8,85.0
384,D0001,1.095,1.233,PASS,NA,0.871,0.811,376.5,85.0
385,D0001,1.095,1.312,PASS,NA,0.792,0.762,385.2,85.0
386,D0001,1.095,1.392,PASS,NA,0.712,0.718,394.0,85.0
387,D0001,1.095,1.471,PASS,NA,0.633,0.68,402.7,85.0
388,D0001,1.095,1.55,PASS,NA,0.554,0.645,411.4,85.0
389,D0001,1.095,1.629,PASS,NA,0.475,0.614,420.1,85.0
390,D0001,1.095,1.708,FAIL,POWER_IR_DROP_FAIL,0.396,0.585,428.8,85.0
391,D0001,1.095,1.788,FAIL,POWER_IR_DROP_FAIL,0.316,0.559,437.6,85.0
392,D0001,1.095,1.867,FAIL,POWER_IR_DROP_FAIL,0.237,0.536,446.3,85.0
393,D0001,1.095,1.946,FAIL,POWER_IR_DROP_FAIL,0.158,0.514,455.0,85.0
394,D0001,1.095,2.025,FAIL,POWER_IR_DROP_FAIL,0.079,0.494,463.6,85.0
395,D0001,1.095,2.104,FAIL,POWER_IR_DROP_FAIL,0.0,0.475,472.3,85.0
396,D0001,1.095,2.183,FAIL,POWER_IR_DROP_FAIL,-0.079,0.458,481.0,85.0
397,D0001,1.095,2.262,FAIL,POWER_IR_DROP_FAIL,-0.158,0.442,489.7,85.0
398,D0001,1.095,2.342,FAIL,POWER_IR_DROP_FAIL,-0.238,0.427,498.5,85.0
399,D0001,1.095,2.421,FAIL,POWER_IR_DROP_FAIL,-0.317,0.413,507.2,85.0
400,D0001,1.095,2.5,FAIL,POWER_IR_DROP_FAIL,-0.396,0.4,515.9,85.0
401,D0001,1.121,0.6,PASS,NA,1.587,1.667,312.6,85.0
402,D0001,1.121,0.679,PASS,NA,1.508,1.473,321.3,85.0
403,D0001,1.121,0.758,PASS,NA,1.429,1.319,330.0,85.0
404,D0001,1.121,0.837,PASS,NA,1.35,1.195,338.7,85.0
405,D0001,1.121,0.917,PASS,NA,1.27,1.091,347.5,85.0
406,D0001,1.121,0.996,PASS,NA,1.191,1.004,356.2,85.0
407,D0001,1.121,1.075,PASS,NA,1.112,0.93,364.9,85.0
408,D0001,1.121,1.154,PASS,NA,1.033,0.867,373.6,85.0
409,D0001,1.121,1.233,PASS,NA,0.954,0.811,382.2,85.0
410,D0001,1.121,1.312,PASS,NA,0.875,0.762,390.9,85.0
411,D0001,1.121,1.392,PASS,NA,0.795,0.718,399.7,85.0
412,D0001,1.121,1.471,PASS,NA,0.716,0.68,408.4,85.0
413,D0001,1.121,1.55,PASS,NA,0.637,0.645,417.1,85.0
414,D0001,1.121,1.629,PASS,NA,0.558,0.614,425.8,85.0
415,D0001,1.121,1.708,FAIL,POWER_IR_DROP_FAIL,0.479,0.585,434.5,85.0
416,D0001,1.121,1.788,FAIL,POWER_IR_DROP_FAIL,0.399,0.559,443.3,85.0
417,D0001,1.121,1.867,FAIL,POWER_IR_DROP_FAIL,0.32,0.536,452.0,85.0
418,D0001,1.121,1.946,FAIL,POWER_IR_DROP_FAIL,0.241,0.514,460.7,85.0
419,D0001,1.121,2.025,FAIL,POWER_IR_DROP_FAIL,0.162,0.494,469.4,85.0
420,D0001,1.121,2.104,FAIL,POWER_IR_DROP_FAIL,0.083,0.475,478.1,85.0
421,D0001,1.121,2.183,FAIL,POWER_IR_DROP_FAIL,0.004,0.458,486.8,85.0
422,D0001,1.121,2.262,FAIL,POWER_IR_DROP_FAIL,-0.075,0.442,495.4,85.0
423,D0001,1.121,2.342,FAIL,POWER_IR_DROP_FAIL,-0.155,0.427,504.2,85.0
424,D0001,1.121,2.421,FAIL,POWER_IR_DROP_FAIL,-0.234,0.413,512.9,85.0
425,D0001,1.121,2.5,FAIL,POWER_IR_DROP_FAIL,-0.313,0.4,521.6,85.0
426,D0001,1.147,0.6,PASS,NA,1.67,1.667,318.3,85.0
427,D0001,1.147,0.679,PASS,NA,1.591,1.473,327.0,85.0
428,D0001,1.147,0.758,PASS,NA,1.512,1.319,335.7,85.0
429,D0001,1.147,0.837,PASS,NA,1.433,1.195,344.4,85.0
430,D0001,1.147,0.917,PASS,NA,1.353,1.091,353.2,85.0
431,D0001,1.147,0.996,PASS,NA,1.274,1.004,361.9,85.0
432,D0001,1.147,1.075,PASS,NA,1.195,0.93,370.6,85.0
433,D0001,1.147,1.154,PASS,NA,1.116,0.867,379.3,85.0
434,D0001,1.147,1.233,PASS,NA,1.037,0.811,388.0,85.0
435,D0001,1.147,1.312,PASS,NA,0.958,0.762,396.7,85.0
436,D0001,1.147,1.392,PASS,NA,0.878,0.718,405.5,85.0
437,D0001,1.147,1.471,PASS,NA,0.799,0.68,414.2,85.0
438,D0001,1.147,1.55,PASS,NA,0.72,0.645,422.8,85.0
439,D0001,1.147,1.629,PASS,NA,0.641,0.614,431.5,85.0
440,D0001,1.147,1.708,FAIL,POWER_IR_DROP_FAIL,0.562,0.585,440.2,85.0
441,D0001,1.147,1.788,FAIL,POWER_IR_DROP_FAIL,0.482,0.559,449.0,85.0
442,D0001,1.147,1.867,FAIL,POWER_IR_DROP_FAIL,0.403,0.536,457.7,85.0
443,D0001,1.147,1.946,FAIL,POWER_IR_DROP_FAIL,0.324,0.514,466.4,85.0
444,D0001,1.147,2.025,FAIL,POWER_IR_DROP_FAIL,0.245,0.494,475.1,85.0
445,D0001,1.147,2.104,FAIL,POWER_IR_DROP_FAIL,0.166,0.475,483.8,85.0
446,D0001,1.147,2.183,FAIL,POWER_IR_DROP_FAIL,0.087,0.458,492.5,85.0
447,D0001,1.147,2.262,FAIL,POWER_IR_DROP_FAIL,0.008,0.442,501.2,85.0
448,D0001,1.147,2.342,FAIL,POWER_IR_DROP_FAIL,-0.072,0.427,510.0,85.0
449,D0001,1.147,2.421,FAIL,POWER_IR_DROP_FAIL,-0.151,0.413,518.6,85.0
450,D0001,1.147,2.5,FAIL,POWER_IR_DROP_FAIL,-0.23,0.4,527.3,85.0
451,D0001,1.174,0.6,PASS,NA,1.757,1.667,324.3,85.0
452,D0001,1.174,0.679,PASS,NA,1.678,1.473,333.0,85.0
453,D0001,1.174,0.758,PASS,NA,1.599,1.319,341.7,85.0
454,D0001,1.174,0.837,PASS,NA,1.52,1.195,350.3,85.0
455,D0001,1.174,0.917,PASS,NA,1.44,1.091,359.2,85.0
456,D0001,1.174,0.996,PASS,NA,1.361,1.004,367.8,85.0
457,D0001,1.174,1.075,PASS,NA,1.282,0.93,376.5,85.0
458,D0001,1.174,1.154,PASS,NA,1.203,0.867,385.2,85.0
459,D0001,1.174,1.233,PASS,NA,1.124,0.811,393.9,85.0
460,D0001,1.174,1.312,PASS,NA,1.045,0.762,402.6,85.0
461,D0001,1.174,1.392,PASS,NA,0.965,0.718,411.4,85.0
462,D0001,1.174,1.471,PASS,NA,0.886,0.68,420.1,85.0
463,D0001,1.174,1.55,PASS,NA,0.807,0.645,428.8,85.0
464,D0001,1.174,1.629,PASS,NA,0.728,0.614,437.5,85.0
465,D0001,1.174,1.708,FAIL,POWER_IR_DROP_FAIL,0.649,0.585,446.2,85.0
466,D0001,1.174,1.788,FAIL,POWER_IR_DROP_FAIL,0.569,0.559,455.0,85.0
467,D0001,1.174,1.867,FAIL,POWER_IR_DROP_FAIL,0.49,0.536,463.6,85.0
468,D0001,1.174,1.946,FAIL,POWER_IR_DROP_FAIL,0.411,0.514,472.3,85.0
469,D0001,1.174,2.025,FAIL,POWER_IR_DROP_FAIL,0.332,0.494,481.0,85.0
470,D0001,1.174,2.104,FAIL,POWER_IR_DROP_FAIL,0.253,0.475,489.7,85.0
471,D0001,1.174,2.183,FAIL,POWER_IR_DROP_FAIL,0.174,0.458,498.4,85.0
472,D0001,1.174,2.262,FAIL,POWER_IR_DROP_FAIL,0.095,0.442,507.1,85.0
473,D0001,1.174,2.342,FAIL,POWER_IR_DROP_FAIL,0.015,0.427,515.9,85.0
474,D0001,1.174,2.421,FAIL,POWER_IR_DROP_FAIL,-0.064,0.413,524.6,85.0
475,D0001,1.174,2.5,FAIL,POWER_IR_DROP_FAIL,-0.143,0.4,533.3,85.0
476,D0001,1.2,0.6,PASS,NA,1.84,1.667,330.0,85.0
477,D0001,1.2,0.679,PASS,NA,1.761,1.473,338.7,85.0
478,D0001,1.2,0.758,PASS,NA,1.682,1.319,347.4,85.0
479,D0001,1.2,0.837,PASS,NA,1.603,1.195,356.1,85.0
480,D0001,1.2,0.917,PASS,NA,1.523,1.091,364.9,85.0
481,D0001,1.2,0.996,PASS,NA,1.444,1.004,373.6,85.0
482,D0001,1.2,1.075,PASS,NA,1.365,0.93,382.2,85.0
483,D0001,1.2,1.154,PASS,NA,1.286,0.867,390.9,85.0
484,D0001,1.2,1.233,PASS,NA,1.207,0.811,399.6,85.0
485,D0001,1.2,1.312,PASS,NA,1.128,0.762,408.3,85.0
486,D0001,1.2,1.392,PASS,NA,1.048,0.718,417.1,85.0
487,D0001,1.2,1.471,PASS,NA,0.969,0.68,425.8,85.0
488,D0001,1.2,1.55,PASS,NA,0.89,0.645,434.5,85.0
489,D0001,1.2,1.629,PASS,NA,0.811,0.614,443.2,85.0
490,D0001,1.2,1.708,FAIL,POWER_IR_DROP_FAIL,0.732,0.585,451.9,85.0
491,D0001,1.2,1.788,FAIL,POWER_IR_DROP_FAIL,0.652,0.559,460.7,85.0
492,D0001,1.2,1.867,FAIL,POWER_IR_DROP_FAIL,0.573,0.536,469.4,85.0
493,D0001,1.2,1.946,FAIL,POWER_IR_DROP_FAIL,0.494,0.514,478.1,85.0
494,D0001,1.2,2.025,FAIL,POWER_IR_DROP_FAIL,0.415,0.494,486.8,85.0
495,D0001,1.2,2.104,FAIL,POWER_IR_DROP_FAIL,0.336,0.475,495.4,85.0
496,D0001,1.2,2.183,FAIL,POWER_IR_DROP_FAIL,0.257,0.458,504.1,85.0
497,D0001,1.2,2.262,FAIL,POWER_IR_DROP_FAIL,0.178,0.442,512.8,85.0
498,D0001,1.2,2.342,FAIL,POWER_IR_DROP_FAIL,0.098,0.427,521.6,85.0
499,D0001,1.2,2.421,FAIL,POWER_IR_DROP_FAIL,0.019,0.413,530.3,85.0
500,D0001,1.2,2.5,FAIL,POWER_IR_DROP_FAIL,-0.06,0.4,539.0,85.0
