Point_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,Margin_GHz,Timing_ns,Current_mA,Temperature_C
322,D0001,1.016,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.538,0.442,288.1,85.0
323,D0001,1.016,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.618,0.427,292.9,85.0
324,D0001,1.016,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.697,0.413,297.7,85.0
325,D0001,1.016,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.776,0.4,302.4,85.0
326,D0001,1.042,0.6,PASS,NA,1.035,1.667,192.3,85.0
327,D0001,1.042,0.679,PASS,NA,0.956,1.473,197.0,85.0
328,D0001,1.042,0.758,PASS,NA,0.877,1.319,201.8,85.0
329,D0001,1.042,0.837,PASS,NA,0.798,1.195,206.5,85.0
330,D0001,1.042,0.917,PASS,NA,0.718,1.091,211.3,85.0
331,D0001,1.042,0.996,PASS,NA,0.639,1.004,216.1,85.0
332,D0001,1.042,1.075,PASS,NA,0.56,0.93,220.8,85.0
333,D0001,1.042,1.154,PASS,NA,0.481,0.867,225.5,85.0
334,D0001,1.042,1.233,PASS,NA,0.402,0.811,230.3,85.0
335,D0001,1.042,1.312,PASS,NA,0.323,0.762,235.0,85.0
336,D0001,1.042,1.392,PASS,NA,0.243,0.718,239.8,85.0
337,D0001,1.042,1.471,PASS,NA,0.164,0.68,244.6,85.0
338,D0001,1.042,1.55,PASS,NA,0.085,0.645,249.3,85.0
339,D0001,1.042,1.629,PASS,NA,0.006,0.614,254.0,85.0
340,D0001,1.042,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.073,0.585,258.8,85.0
341,D0001,1.042,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.153,0.559,263.6,85.0
342,D0001,1.042,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.232,0.536,268.3,85.0
343,D0001,1.042,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.311,0.514,273.1,85.0
344,D0001,1.042,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.39,0.494,277.8,85.0
345,D0001,1.042,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.469,0.475,282.5,85.0
346,D0001,1.042,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.548,0.458,287.3,85.0
347,D0001,1.042,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.627,0.442,292.0,85.0
348,D0001,1.042,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.707,0.427,296.8,85.0
349,D0001,1.042,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.786,0.413,301.6,85.0
350,D0001,1.042,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.865,0.4,306.3,85.0
351,D0001,1.068,0.6,PASS,NA,0.947,1.667,196.2,85.0
352,D0001,1.068,0.679,PASS,NA,0.868,1.473,200.9,85.0
353,D0001,1.068,0.758,PASS,NA,0.789,1.319,205.7,85.0
354,D0001,1.068,0.837,PASS,NA,0.71,1.195,210.4,85.0
355,D0001,1.068,0.917,PASS,NA,0.63,1.091,215.2,85.0
356,D0001,1.068,0.996,PASS,NA,0.551,1.004,220.0,85.0
357,D0001,1.068,1.075,PASS,NA,0.472,0.93,224.7,85.0
358,D0001,1.068,1.154,PASS,NA,0.393,0.867,229.4,85.0
359,D0001,1.068,1.233,PASS,NA,0.314,0.811,234.2,85.0
360,D0001,1.068,1.312,PASS,NA,0.235,0.762,238.9,85.0
361,D0001,1.068,1.392,PASS,NA,0.155,0.718,243.7,85.0
362,D0001,1.068,1.471,PASS,NA,0.076,0.68,248.5,85.0
363,D0001,1.068,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.003,0.645,253.2,85.0
364,D0001,1.068,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.082,0.614,257.9,85.0
365,D0001,1.068,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.161,0.585,262.7,85.0
366,D0001,1.068,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.241,0.559,267.5,85.0
367,D0001,1.068,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.32,0.536,272.2,85.0
368,D0001,1.068,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.399,0.514,277.0,85.0
369,D0001,1.068,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.478,0.494,281.7,85.0
370,D0001,1.068,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.557,0.475,286.4,85.0
371,D0001,1.068,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.636,0.458,291.2,85.0
372,D0001,1.068,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.715,0.442,295.9,85.0
373,D0001,1.068,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.795,0.427,300.7,85.0
374,D0001,1.068,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.874,0.413,305.5,85.0
375,D0001,1.068,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.953,0.4,310.2,85.0
376,D0001,1.095,0.6,PASS,NA,0.855,1.667,200.2,85.0
377,D0001,1.095,0.679,PASS,NA,0.776,1.473,205.0,85.0
378,D0001,1.095,0.758,PASS,NA,0.697,1.319,209.7,85.0
379,D0001,1.095,0.837,PASS,NA,0.618,1.195,214.5,85.0
380,D0001,1.095,0.917,PASS,NA,0.538,1.091,219.3,85.0
381,D0001,1.095,0.996,PASS,NA,0.459,1.004,224.0,85.0
382,D0001,1.095,1.075,PASS,NA,0.38,0.93,228.8,85.0
383,D0001,1.095,1.154,PASS,NA,0.301,0.867,233.5,85.0
384,D0001,1.095,1.233,PASS,NA,0.222,0.811,238.2,85.0
385,D0001,1.095,1.312,PASS,NA,0.143,0.762,243.0,85.0
386,D0001,1.095,1.392,PASS,NA,0.063,0.718,247.8,85.0
387,D0001,1.095,1.471,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.016,0.68,252.5,85.0
388,D0001,1.095,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.095,0.645,257.2,85.0
389,D0001,1.095,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.174,0.614,262.0,85.0
390,D0001,1.095,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.253,0.585,266.7,85.0
391,D0001,1.095,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.333,0.559,271.5,85.0
392,D0001,1.095,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.412,0.536,276.3,85.0
393,D0001,1.095,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.491,0.514,281.0,85.0
394,D0001,1.095,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.57,0.494,285.8,85.0
395,D0001,1.095,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.649,0.475,290.5,85.0
396,D0001,1.095,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.728,0.458,295.2,85.0
397,D0001,1.095,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.807,0.442,300.0,85.0
398,D0001,1.095,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.887,0.427,304.8,85.0
399,D0001,1.095,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.966,0.413,309.5,85.0
400,D0001,1.095,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.045,0.4,314.2,85.0
401,D0001,1.121,0.6,PASS,NA,0.767,1.667,204.2,85.0
402,D0001,1.121,0.679,PASS,NA,0.688,1.473,208.9,85.0
403,D0001,1.121,0.758,PASS,NA,0.609,1.319,213.6,85.0
404,D0001,1.121,0.837,PASS,NA,0.53,1.195,218.4,85.0
405,D0001,1.121,0.917,PASS,NA,0.45,1.091,223.2,85.0
406,D0001,1.121,0.996,PASS,NA,0.371,1.004,227.9,85.0
407,D0001,1.121,1.075,PASS,NA,0.292,0.93,232.6,85.0
408,D0001,1.121,1.154,PASS,NA,0.213,0.867,237.4,85.0
409,D0001,1.121,1.233,PASS,NA,0.134,0.811,242.1,85.0
410,D0001,1.121,1.312,PASS,NA,0.055,0.762,246.9,85.0
411,D0001,1.121,1.392,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.025,0.718,251.7,85.0
412,D0001,1.121,1.471,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.104,0.68,256.4,85.0
413,D0001,1.121,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.183,0.645,261.2,85.0
414,D0001,1.121,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.262,0.614,265.9,85.0
415,D0001,1.121,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.341,0.585,270.6,85.0
416,D0001,1.121,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.421,0.559,275.4,85.0
417,D0001,1.121,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.5,0.536,280.2,85.0
418,D0001,1.121,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.579,0.514,284.9,85.0
419,D0001,1.121,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.658,0.494,289.6,85.0
420,D0001,1.121,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.737,0.475,294.4,85.0
421,D0001,1.121,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.816,0.458,299.1,85.0
422,D0001,1.121,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.895,0.442,303.9,85.0
423,D0001,1.121,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.975,0.427,308.7,85.0
424,D0001,1.121,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.054,0.413,313.4,85.0
425,D0001,1.121,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.133,0.4,318.2,85.0
426,D0001,1.147,0.6,PASS,NA,0.678,1.667,208.0,85.0
427,D0001,1.147,0.679,PASS,NA,0.599,1.473,212.8,85.0
428,D0001,1.147,0.758,PASS,NA,0.52,1.319,217.5,85.0
429,D0001,1.147,0.837,PASS,NA,0.441,1.195,222.3,85.0
430,D0001,1.147,0.917,PASS,NA,0.361,1.091,227.1,85.0
431,D0001,1.147,0.996,PASS,NA,0.282,1.004,231.8,85.0
432,D0001,1.147,1.075,PASS,NA,0.203,0.93,236.6,85.0
433,D0001,1.147,1.154,PASS,NA,0.124,0.867,241.3,85.0
434,D0001,1.147,1.233,PASS,NA,0.045,0.811,246.0,85.0
435,D0001,1.147,1.312,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.034,0.762,250.8,85.0
436,D0001,1.147,1.392,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.114,0.718,255.6,85.0
437,D0001,1.147,1.471,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.193,0.68,260.3,85.0
438,D0001,1.147,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.272,0.645,265.0,85.0
439,D0001,1.147,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.351,0.614,269.8,85.0
440,D0001,1.147,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.43,0.585,274.5,85.0
441,D0001,1.147,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.51,0.559,279.3,85.0
442,D0001,1.147,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.589,0.536,284.1,85.0
443,D0001,1.147,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.668,0.514,288.8,85.0
444,D0001,1.147,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.747,0.494,293.6,85.0
445,D0001,1.147,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.826,0.475,298.3,85.0
446,D0001,1.147,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.905,0.458,303.0,85.0
447,D0001,1.147,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.984,0.442,307.8,85.0
448,D0001,1.147,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.064,0.427,312.6,85.0
449,D0001,1.147,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.143,0.413,317.3,85.0
450,D0001,1.147,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.222,0.4,322.0,85.0
451,D0001,1.174,0.6,PASS,NA,0.586,1.667,212.1,85.0
452,D0001,1.174,0.679,PASS,NA,0.507,1.473,216.8,85.0
453,D0001,1.174,0.758,PASS,NA,0.428,1.319,221.6,85.0
454,D0001,1.174,0.837,PASS,NA,0.349,1.195,226.3,85.0
455,D0001,1.174,0.917,PASS,NA,0.269,1.091,231.1,85.0
456,D0001,1.174,0.996,PASS,NA,0.19,1.004,235.9,85.0
457,D0001,1.174,1.075,PASS,NA,0.111,0.93,240.6,85.0
458,D0001,1.174,1.154,PASS,NA,0.032,0.867,245.3,85.0
459,D0001,1.174,1.233,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.047,0.811,250.1,85.0
460,D0001,1.174,1.312,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.126,0.762,254.8,85.0
461,D0001,1.174,1.392,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.206,0.718,259.6,85.0
462,D0001,1.174,1.471,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.285,0.68,264.4,85.0
463,D0001,1.174,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.364,0.645,269.1,85.0
464,D0001,1.174,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.443,0.614,273.8,85.0
465,D0001,1.174,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.522,0.585,278.6,85.0
466,D0001,1.174,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.602,0.559,283.4,85.0
467,D0001,1.174,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.681,0.536,288.1,85.0
468,D0001,1.174,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.76,0.514,292.9,85.0
469,D0001,1.174,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.839,0.494,297.6,85.0
470,D0001,1.174,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.918,0.475,302.3,85.0
471,D0001,1.174,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.997,0.458,307.1,85.0
472,D0001,1.174,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.076,0.442,311.8,85.0
473,D0001,1.174,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.156,0.427,316.6,85.0
474,D0001,1.174,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.235,0.413,321.4,85.0
475,D0001,1.174,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.314,0.4,326.1,85.0
476,D0001,1.2,0.6,PASS,NA,0.498,1.667,216.0,85.0
477,D0001,1.2,0.679,PASS,NA,0.419,1.473,220.7,85.0
478,D0001,1.2,0.758,PASS,NA,0.34,1.319,225.5,85.0
479,D0001,1.2,0.837,PASS,NA,0.261,1.195,230.2,85.0
480,D0001,1.2,0.917,PASS,NA,0.181,1.091,235.0,85.0
481,D0001,1.2,0.996,PASS,NA,0.102,1.004,239.8,85.0
482,D0001,1.2,1.075,PASS,NA,0.023,0.93,244.5,85.0
483,D0001,1.2,1.154,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.056,0.867,249.2,85.0
484,D0001,1.2,1.233,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.135,0.811,254.0,85.0
485,D0001,1.2,1.312,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.214,0.762,258.7,85.0
486,D0001,1.2,1.392,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.294,0.718,263.5,85.0
487,D0001,1.2,1.471,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.373,0.68,268.3,85.0
488,D0001,1.2,1.55,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.452,0.645,273.0,85.0
489,D0001,1.2,1.629,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.531,0.614,277.7,85.0
490,D0001,1.2,1.708,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.61,0.585,282.5,85.0
491,D0001,1.2,1.788,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.69,0.559,287.3,85.0
492,D0001,1.2,1.867,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.769,0.536,292.0,85.0
493,D0001,1.2,1.946,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.848,0.514,296.8,85.0
494,D0001,1.2,2.025,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-0.927,0.494,301.5,85.0
495,D0001,1.2,2.104,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.006,0.475,306.2,85.0
496,D0001,1.2,2.183,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.085,0.458,311.0,85.0
497,D0001,1.2,2.262,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.164,0.442,315.7,85.0
498,D0001,1.2,2.342,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.244,0.427,320.5,85.0
499,D0001,1.2,2.421,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.323,0.413,325.3,85.0
500,D0001,1.2,2.5,FAIL,REVERSE_SPEEDPATH_LEAKAGE,-1.402,0.4,330.0,85.0
